04 Feb 2016,democrats,candidate,SANDERS,understand,3
04 Feb 2016,democrats,candidate,CLINTON,list,1
04 Feb 2016,democrats,candidate,CLINTON,health,7
04 Feb 2016,democrats,candidate,CLINTON,reform,4
04 Feb 2016,democrats,candidate,SANDERS,may,6
04 Feb 2016,democrats,candidate,CLINTON,sexism,2
04 Feb 2016,democrats,moderator,TODD,material,1
04 Feb 2016,democrats,moderator,MADDOW,that's,4
04 Feb 2016,democrats,moderator,TODD,services,1
04 Feb 2016,democrats,candidate,CLINTON,goes,2
04 Feb 2016,democrats,candidate,CLINTON,beginning,3
04 Feb 2016,democrats,candidate,SANDERS,perhaps,1
04 Feb 2016,democrats,candidate,CLINTON,companies,9
04 Feb 2016,democrats,candidate,CLINTON,well,20
04 Feb 2016,democrats,moderator,TODD,ahead,5
04 Feb 2016,democrats,candidate,CLINTON,wellstone,1
04 Feb 2016,democrats,candidate,CLINTON,much,13
04 Feb 2016,democrats,moderator,MADDOW,show,2
04 Feb 2016,democrats,candidate,SANDERS,snyder,1
04 Feb 2016,democrats,moderator,TODD,proposals,1
04 Feb 2016,democrats,candidate,CLINTON,biggest,3
04 Feb 2016,democrats,candidate,SANDERS,process,12
04 Feb 2016,democrats,candidate,CLINTON,seen,2
04 Feb 2016,democrats,candidate,SANDERS,quite,3
04 Feb 2016,democrats,candidate,CLINTON,hard,13
04 Feb 2016,democrats,candidate,SANDERS,nomination,2
04 Feb 2016,democrats,candidate,SANDERS,everything,1
04 Feb 2016,democrats,candidate,CLINTON,banks,2
04 Feb 2016,democrats,moderator,MADDOW,escalating,1
04 Feb 2016,democrats,candidate,CLINTON,free,1
04 Feb 2016,democrats,candidate,SANDERS,none,1
04 Feb 2016,democrats,moderator,MADDOW,anguish,1
04 Feb 2016,democrats,candidate,SANDERS,pacs,1
04 Feb 2016,democrats,candidate,SANDERS,mine,1
04 Feb 2016,democrats,candidate,CLINTON,iraqi,1
04 Feb 2016,democrats,candidate,SANDERS,days,1
04 Feb 2016,democrats,candidate,CLINTON,imagine,1
04 Feb 2016,democrats,candidate,SANDERS,knows,5
04 Feb 2016,democrats,candidate,SANDERS,accomplish,1
04 Feb 2016,democrats,candidate,SANDERS,bigger,2
04 Feb 2016,democrats,moderator,TODD,shows,1
04 Feb 2016,democrats,moderator,TODD,cloud,1
04 Feb 2016,democrats,candidate,SANDERS,described,1
04 Feb 2016,democrats,candidate,CLINTON,big,9
04 Feb 2016,democrats,candidate,CLINTON,nature,1
04 Feb 2016,democrats,moderator,MADDOW,clinton,19
04 Feb 2016,democrats,candidate,SANDERS,blow,1
04 Feb 2016,democrats,candidate,CLINTON,deserve,1
04 Feb 2016,democrats,moderator,MADDOW,hope,1
04 Feb 2016,democrats,moderator,MADDOW,agencies,1
04 Feb 2016,democrats,candidate,CLINTON,push,3
04 Feb 2016,democrats,candidate,SANDERS,changes,2
04 Feb 2016,democrats,candidate,CLINTON,moment,1
04 Feb 2016,democrats,candidate,CLINTON,firms,1
04 Feb 2016,democrats,candidate,SANDERS,foreign,4
04 Feb 2016,democrats,candidate,CLINTON,wreck,1
04 Feb 2016,democrats,moderator,TODD,monitor,1
04 Feb 2016,democrats,candidate,CLINTON,donald,1
04 Feb 2016,democrats,moderator,MADDOW,arguably,1
04 Feb 2016,democrats,candidate,SANDERS,works,3
04 Feb 2016,democrats,candidate,CLINTON,province,1
04 Feb 2016,democrats,candidate,CLINTON,particularly,5
04 Feb 2016,democrats,candidate,SANDERS,hear,1
04 Feb 2016,democrats,candidate,SANDERS,fight,1
04 Feb 2016,democrats,candidate,SANDERS,agree,7
04 Feb 2016,democrats,candidate,CLINTON,talked,5
04 Feb 2016,democrats,moderator,MADDOW,happen,1
04 Feb 2016,democrats,candidate,CLINTON,counsel,1
04 Feb 2016,democrats,candidate,SANDERS,closely,1
04 Feb 2016,democrats,candidate,SANDERS,ordinary,1
04 Feb 2016,democrats,candidate,SANDERS,billionaire,2
04 Feb 2016,democrats,moderator,MADDOW,requires,1
04 Feb 2016,democrats,candidate,CLINTON,governments,1
04 Feb 2016,democrats,moderator,TODD,seen,1
04 Feb 2016,democrats,moderator,TODD,deals,1
04 Feb 2016,democrats,candidate,SANDERS,still,1
04 Feb 2016,democrats,candidate,SANDERS,ellison,1
04 Feb 2016,democrats,candidate,SANDERS,know,25
04 Feb 2016,democrats,moderator,TODD,sachs,2
04 Feb 2016,democrats,moderator,MADDOW,case,1
04 Feb 2016,democrats,candidate,CLINTON,that's,23
04 Feb 2016,democrats,candidate,SANDERS,moving,2
04 Feb 2016,democrats,moderator,MADDOW,sigh,1
04 Feb 2016,democrats,moderator,TODD,gun,1
04 Feb 2016,democrats,candidate,SANDERS,kids,4
04 Feb 2016,democrats,candidate,CLINTON,enabling,1
04 Feb 2016,democrats,candidate,CLINTON,completely,1
04 Feb 2016,democrats,candidate,CLINTON,tribes,1
04 Feb 2016,democrats,candidate,CLINTON,base,2
04 Feb 2016,democrats,candidate,SANDERS,start,2
04 Feb 2016,democrats,candidate,SANDERS,veteran,2
04 Feb 2016,democrats,moderator,MADDOW,staffers,1
04 Feb 2016,democrats,candidate,CLINTON,solve,2
04 Feb 2016,democrats,candidate,SANDERS,representing,1
04 Feb 2016,democrats,candidate,SANDERS,trade,9
04 Feb 2016,democrats,candidate,CLINTON,middle,3
04 Feb 2016,democrats,candidate,SANDERS,great,5
04 Feb 2016,democrats,moderator,TODD,abolishing,1
04 Feb 2016,democrats,candidate,CLINTON,ahead,3
04 Feb 2016,democrats,candidate,SANDERS,million,8
04 Feb 2016,democrats,candidate,SANDERS,retreat,1
04 Feb 2016,democrats,candidate,CLINTON,never,4
04 Feb 2016,democrats,candidate,SANDERS,shutting,2
04 Feb 2016,democrats,candidate,CLINTON,rove,2
04 Feb 2016,democrats,moderator,MADDOW,military,1
04 Feb 2016,democrats,candidate,CLINTON,relations,1
04 Feb 2016,democrats,candidate,CLINTON,state,8
04 Feb 2016,democrats,candidate,CLINTON,next,1
04 Feb 2016,democrats,candidate,SANDERS,justice,2
04 Feb 2016,democrats,candidate,CLINTON,basic,1
04 Feb 2016,democrats,moderator,TODD,didn't,2
04 Feb 2016,democrats,moderator,MADDOW,reluctantly,1
04 Feb 2016,democrats,candidate,CLINTON,necessary,1
04 Feb 2016,democrats,candidate,SANDERS,rachel,6
04 Feb 2016,democrats,candidate,SANDERS,love,5
04 Feb 2016,democrats,moderator,MADDOW,strategy,1
04 Feb 2016,democrats,candidate,CLINTON,ted,1
04 Feb 2016,democrats,candidate,CLINTON,mortgage,1
04 Feb 2016,democrats,moderator,TODD,decisions,1
04 Feb 2016,democrats,candidate,SANDERS,outrageous,1
04 Feb 2016,democrats,candidate,CLINTON,longer,2
04 Feb 2016,democrats,moderator,MADDOW,border,1
04 Feb 2016,democrats,candidate,CLINTON,reject,1
04 Feb 2016,democrats,moderator,TODD,cannot,1
04 Feb 2016,democrats,candidate,CLINTON,give,2
04 Feb 2016,democrats,moderator,MADDOW,first,1
04 Feb 2016,democrats,candidate,CLINTON,correct,2
04 Feb 2016,democrats,candidate,SANDERS,toss,1
04 Feb 2016,democrats,candidate,SANDERS,something,3
04 Feb 2016,democrats,moderator,TODD,united,1
04 Feb 2016,democrats,candidate,SANDERS,best,3
04 Feb 2016,democrats,candidate,SANDERS,living,1
04 Feb 2016,democrats,candidate,SANDERS,supportive,1
04 Feb 2016,democrats,candidate,CLINTON,child,1
04 Feb 2016,democrats,candidate,CLINTON,recall,1
04 Feb 2016,democrats,moderator,MADDOW,white,1
04 Feb 2016,democrats,moderator,MADDOW,states,2
04 Feb 2016,democrats,moderator,MADDOW,secretary,19
04 Feb 2016,democrats,candidate,SANDERS,differently,1
04 Feb 2016,democrats,candidate,SANDERS,help,2
04 Feb 2016,democrats,moderator,MADDOW,concerns,1
04 Feb 2016,democrats,candidate,SANDERS,deny,1
04 Feb 2016,democrats,candidate,CLINTON,whether,4
04 Feb 2016,democrats,candidate,CLINTON,seizing,1
04 Feb 2016,democrats,candidate,SANDERS,trillion,2
04 Feb 2016,democrats,moderator,TODD,set,2
04 Feb 2016,democrats,moderator,MADDOW,speeches,1
04 Feb 2016,democrats,moderator,TODD,obviously,2
04 Feb 2016,democrats,moderator,MADDOW,policy,1
04 Feb 2016,democrats,candidate,SANDERS,destroys,1
04 Feb 2016,democrats,moderator,MADDOW,big,7
04 Feb 2016,democrats,candidate,CLINTON,drugs,1
04 Feb 2016,democrats,moderator,TODD,abuses,1
04 Feb 2016,democrats,candidate,SANDERS,cards,2
04 Feb 2016,democrats,candidate,CLINTON,program,3
04 Feb 2016,democrats,candidate,CLINTON,progressives,1
04 Feb 2016,democrats,candidate,CLINTON,voters,2
04 Feb 2016,democrats,candidate,SANDERS,merge,1
04 Feb 2016,democrats,candidate,SANDERS,desires,1
04 Feb 2016,democrats,candidate,CLINTON,oil,1
04 Feb 2016,democrats,moderator,TODD,back,6
04 Feb 2016,democrats,candidate,CLINTON,editorial,1
04 Feb 2016,democrats,moderator,TODD,well,6
04 Feb 2016,democrats,candidate,CLINTON,stay,1
04 Feb 2016,democrats,moderator,TODD,cited,1
04 Feb 2016,democrats,moderator,MADDOW,go,2
04 Feb 2016,democrats,moderator,TODD,matter,1
04 Feb 2016,democrats,moderator,TODD,china,2
04 Feb 2016,democrats,candidate,SANDERS,atomic,1
04 Feb 2016,democrats,candidate,SANDERS,perpetual,2
04 Feb 2016,democrats,candidate,CLINTON,beggars,1
04 Feb 2016,democrats,moderator,MADDOW,close,1
04 Feb 2016,democrats,moderator,TODD,security,4
04 Feb 2016,democrats,candidate,CLINTON,terrible,1
04 Feb 2016,democrats,candidate,CLINTON,conducting,1
04 Feb 2016,democrats,candidate,SANDERS,years,14
04 Feb 2016,democrats,candidate,SANDERS,provide,2
04 Feb 2016,democrats,moderator,TODD,second,1
04 Feb 2016,democrats,moderator,TODD,like,6
04 Feb 2016,democrats,candidate,CLINTON,answered,2
04 Feb 2016,democrats,candidate,CLINTON,tomorrow,1
04 Feb 2016,democrats,candidate,SANDERS,allows,1
04 Feb 2016,democrats,candidate,CLINTON,appreciate,2
04 Feb 2016,democrats,candidate,SANDERS,dav,1
04 Feb 2016,democrats,candidate,SANDERS,progressive,3
04 Feb 2016,democrats,moderator,TODD,complete,1
04 Feb 2016,democrats,candidate,SANDERS,koch,4
04 Feb 2016,democrats,candidate,CLINTON,without,2
04 Feb 2016,democrats,candidate,CLINTON,differ,1
04 Feb 2016,democrats,candidate,CLINTON,percent,6
04 Feb 2016,democrats,candidate,CLINTON,children,2
04 Feb 2016,democrats,candidate,CLINTON,concluded,1
04 Feb 2016,democrats,candidate,SANDERS,trump,1
04 Feb 2016,democrats,candidate,CLINTON,friends,1
04 Feb 2016,democrats,candidate,SANDERS,lot,9
04 Feb 2016,democrats,candidate,CLINTON,rights,1
04 Feb 2016,democrats,candidate,SANDERS,mitch,3
04 Feb 2016,democrats,candidate,CLINTON,emails,1
04 Feb 2016,democrats,candidate,CLINTON,though,1
04 Feb 2016,democrats,candidate,SANDERS,reasons,3
04 Feb 2016,democrats,candidate,CLINTON,msnbc,1
04 Feb 2016,democrats,moderator,MADDOW,break,2
04 Feb 2016,democrats,candidate,SANDERS,arguing,1
04 Feb 2016,democrats,candidate,CLINTON,day,6
04 Feb 2016,democrats,candidate,CLINTON,expected,1
04 Feb 2016,democrats,candidate,SANDERS,tuition,2
04 Feb 2016,democrats,candidate,CLINTON,asked,1
04 Feb 2016,democrats,candidate,SANDERS,ended,1
04 Feb 2016,democrats,candidate,SANDERS,making,5
04 Feb 2016,democrats,moderator,TODD,topics,1
04 Feb 2016,democrats,candidate,CLINTON,century,2
04 Feb 2016,democrats,candidate,SANDERS,shadows,1
04 Feb 2016,democrats,candidate,CLINTON,maybe,1
04 Feb 2016,democrats,moderator,MADDOW,strategic,1
04 Feb 2016,democrats,candidate,CLINTON,reach,1
04 Feb 2016,democrats,candidate,SANDERS,industry,2
04 Feb 2016,democrats,moderator,TODD,union,1
04 Feb 2016,democrats,candidate,CLINTON,unpredictable,1
04 Feb 2016,democrats,candidate,CLINTON,timothy,1
04 Feb 2016,democrats,candidate,SANDERS,old,1
04 Feb 2016,democrats,candidate,CLINTON,small,4
04 Feb 2016,democrats,moderator,MADDOW,we're,10
04 Feb 2016,democrats,candidate,CLINTON,difficult,1
04 Feb 2016,democrats,moderator,MADDOW,moment,1
04 Feb 2016,democrats,candidate,SANDERS,mayors,1
04 Feb 2016,democrats,candidate,SANDERS,exxonmobil,1
04 Feb 2016,democrats,candidate,CLINTON,others,3
04 Feb 2016,democrats,candidate,CLINTON,businesses,4
04 Feb 2016,democrats,candidate,CLINTON,economy,12
04 Feb 2016,democrats,moderator,TODD,rebuttals,1
04 Feb 2016,democrats,candidate,SANDERS,commented,1
04 Feb 2016,democrats,candidate,SANDERS,silly,1
04 Feb 2016,democrats,candidate,CLINTON,kept,1
04 Feb 2016,democrats,candidate,CLINTON,current,2
04 Feb 2016,democrats,candidate,CLINTON,personnel,1
04 Feb 2016,democrats,moderator,MADDOW,view,1
04 Feb 2016,democrats,candidate,CLINTON,v,3
04 Feb 2016,democrats,candidate,CLINTON,turned,1
04 Feb 2016,democrats,candidate,CLINTON,states,4
04 Feb 2016,democrats,candidate,SANDERS,fantastic,1
04 Feb 2016,democrats,candidate,CLINTON,watch,1
04 Feb 2016,democrats,candidate,SANDERS,nothing,2
04 Feb 2016,democrats,candidate,SANDERS,glass-steagall,2
04 Feb 2016,democrats,moderator,MADDOW,candidacy,1
04 Feb 2016,democrats,candidate,SANDERS,candidate,3
04 Feb 2016,democrats,candidate,SANDERS,work,11
04 Feb 2016,democrats,moderator,TODD,investigation,2
04 Feb 2016,democrats,moderator,TODD,things,4
04 Feb 2016,democrats,moderator,TODD,close,1
04 Feb 2016,democrats,moderator,TODD,thirty,1
04 Feb 2016,democrats,moderator,TODD,death,1
04 Feb 2016,democrats,candidate,CLINTON,classifying,1
04 Feb 2016,democrats,candidate,SANDERS,like,9
04 Feb 2016,democrats,candidate,SANDERS,workforce,1
04 Feb 2016,democrats,candidate,SANDERS,understood,2
04 Feb 2016,democrats,candidate,CLINTON,helping,2
04 Feb 2016,democrats,candidate,SANDERS,chaired,1
