moderator,BAIER,fraud,1
candidate,RUBIO,region,1
candidate,CRUZ,passing,1
candidate,KASICH,men,1
candidate,CHRISTIE,kind,2
moderator,BAIER,footprint,1
candidate,PAUL,terrorists,1
candidate,CRUZ,i'm,10
candidate,PAUL,allies,1
candidate,CRUZ,nobody,1
candidate,CRUZ,proponents,2
candidate,KASICH,storms,1
candidate,BUSH,damn,1
candidate,KASICH,live,4
candidate,BUSH,kurds,1
moderator,KELLY,fox,1
moderator,KELLY,million,1
candidate,CRUZ,tough,2
candidate,RUBIO,george,3
candidate,PAUL,reverse,1
candidate,PAUL,scrutiny,1
candidate,KASICH,best,2
moderator,KELLY,ohio,1
candidate,CRUZ,gotten,1
moderator,BAIER,millions,4
moderator,KELLY,news,1
candidate,RUBIO,stored,1
candidate,BUSH,puerto,5
candidate,RUBIO,ted's,1
candidate,KASICH,purpose,1
candidate,BUSH,without,3
moderator,WALLACE,term,1
moderator,WALLACE,republican,5
candidate,CRUZ,attacks,5
candidate,CRUZ,border,2
candidate,CRUZ,adams,1
candidate,RUBIO,overwhelming,1
candidate,PAUL,thanks,1
candidate,RUBIO,attack,4
moderator,WALLACE,trial,1
candidate,CARSON,truth,2
moderator,WALLACE,jeb,1
candidate,RUBIO,effort,4
candidate,RUBIO,ask,1
candidate,CARSON,perfect,1
candidate,BUSH,won't,2
candidate,CHRISTIE,anything,2
candidate,CARSON,fathers,1
candidate,KASICH,many,3
candidate,KASICH,take,3
candidate,RUBIO,lost,1
moderator,KELLY,partnering,1
candidate,RUBIO,countries,3
moderator,KELLY,fellow,1
moderator,KELLY,true,1
candidate,PAUL,dad,1
moderator,BAIER,taking,1
candidate,CHRISTIE,something,6
candidate,CHRISTIE,enemy,2
candidate,RUBIO,get,4
candidate,RUBIO,city,3
candidate,RUBIO,immigrants,2
candidate,BUSH,bigger,1
moderator,BAIER,reestablishing,1
candidate,CRUZ,record,1
candidate,CRUZ,obamacare,4
candidate,CRUZ,show,1
moderator,BAIER,question,4
candidate,CRUZ,proud,3
candidate,KASICH,i'd,2
candidate,CARSON,land,2
candidate,CRUZ,needs,1
candidate,CHRISTIE,secrets,1
moderator,WALLACE,conduct,1
candidate,KASICH,make,1
candidate,CRUZ,caucus,1
candidate,CRUZ,islamic,1
moderator,BAIER,data,1
candidate,RUBIO,megyn,2
candidate,RUBIO,facts,1
candidate,CARSON,pages,1
candidate,BUSH,carolina,1
candidate,CARSON,iowa,1
moderator,KELLY,great,1
moderator,WALLACE,president,5
moderator,BAIER,families,1
moderator,BAIER,say,4
moderator,KELLY,republicans,2
candidate,CRUZ,strongest,1
candidate,CHRISTIE,high,2
candidate,BUSH,pill,1
candidate,PAUL,affected,1
moderator,BAIER,spending,3
candidate,RUBIO,place,4
moderator,BAIER,search,2
candidate,CHRISTIE,tricks,1
moderator,BAIER,kentucky,1
moderator,KELLY,crime,1
candidate,PAUL,table,1
moderator,WALLACE,view,1
moderator,BAIER,today,3
moderator,BAIER,wanted,1
moderator,WALLACE,mandatory,1
candidate,KASICH,money,5
candidate,CHRISTIE,tested,1
candidate,CHRISTIE,send,1
moderator,BAIER,facilities,1
moderator,KELLY,accused,1
moderator,BAIER,almost,1
candidate,BUSH,language,1
moderator,WALLACE,commander,1
moderator,BAIER,libya,2
candidate,KASICH,egyptians,1
candidate,CHRISTIE,former,1
moderator,KELLY,live,3
moderator,KELLY,months,1
moderator,WALLACE,campaign,3
candidate,QUESTION,country,1
candidate,BUSH,seen,1
moderator,KELLY,want,3
candidate,RUBIO,confident,1
candidate,PAUL,several,1
candidate,RUBIO,run,2
candidate,CHRISTIE,needs,1
candidate,PAUL,we're,3
candidate,CHRISTIE,someone,6
moderator,KELLY,criticize,1
moderator,WALLACE,keep,1
candidate,RUBIO,attacks,1
candidate,CRUZ,pray,1
moderator,BAIER,overtaxed,1
moderator,BAIER,science,1
candidate,PAUL,couple,1
moderator,BAIER,skeptic,1
candidate,PAUL,simultaneously,1
candidate,KASICH,society,1
candidate,CRUZ,effort,2
candidate,KASICH,rooms,1
moderator,WALLACE,gop,3
candidate,PAUL,father,4
candidate,QUESTION,years,1
moderator,BAIER,closing,1
candidate,KASICH,us,6
candidate,KASICH,people,14
candidate,BUSH,harder,3
candidate,CHRISTIE,would,1
candidate,RUBIO,quote,1
moderator,WALLACE,conspiracy,1
moderator,BAIER,chris,3
moderator,WALLACE,wade,1
candidate,RUBIO,done,1
candidate,BUSH,tested,1
candidate,CRUZ,engine,1
moderator,WALLACE,compared,1
candidate,KASICH,tumbling,1
candidate,CHRISTIE,turns,1
moderator,WALLACE,factions,1
moderator,BAIER,baier,1
candidate,CRUZ,carpet,2
candidate,CRUZ,case,1
candidate,BUSH,program,1
candidate,CRUZ,job-killer,1
moderator,WALLACE,let's,1
candidate,RUBIO,military,6
candidate,RUBIO,jeb,2
candidate,KASICH,strong,1
candidate,CRUZ,reagan,3
candidate,PAUL,court,3
candidate,PAUL,young,1
candidate,QUESTION,african-american,1
candidate,RUBIO,create,1
moderator,WALLACE,wars,1
moderator,WALLACE,iowa,5
moderator,BAIER,who've,1
moderator,BAIER,best,1
moderator,WALLACE,altogether,1
candidate,BUSH,private,1
moderator,WALLACE,sometimes,1
candidate,RUBIO,group,8
candidate,QUESTION,incite,1
candidate,RUBIO,want,11
candidate,BUSH,florida,1
moderator,WALLACE,sotomayor,1
candidate,CHRISTIE,goes,1
moderator,BAIER,designs,1
candidate,CRUZ,winners,2
candidate,CARSON,constitution,1
candidate,BUSH,fix,4
candidate,CRUZ,diligence,1
candidate,RUBIO,votes,1
candidate,RUBIO,victory,1
moderator,BAIER,experts,1
candidate,CRUZ,telling,1
candidate,CRUZ,national,2
candidate,CARSON,calls,1
moderator,BAIER,conventions,1
moderator,WALLACE,pleaded,1
candidate,RUBIO,generous,3
candidate,BUSH,get,10
moderator,WALLACE,deeply,1
candidate,KASICH,news,1
candidate,PAUL,clinton,2
moderator,KELLY,back,12
candidate,CRUZ,washington,5
moderator,WALLACE,slime,1
candidate,PAUL,seen,1
moderator,WALLACE,primaries,1
candidate,CRUZ,stand,1
candidate,KASICH,work,5
candidate,CHRISTIE,came,2
candidate,KASICH,near,1
candidate,CRUZ,taking,1
candidate,RUBIO,republican,3
candidate,PAUL,done,1
candidate,RUBIO,unite,2
candidate,RUBIO,face,2
candidate,RUBIO,john,1
candidate,CRUZ,nuclear,1
candidate,BUSH,show,1
candidate,PAUL,assad,3
moderator,BAIER,course,1
moderator,KELLY,given,1
moderator,BAIER,respect,1
candidate,CRUZ,preach,1
candidate,RUBIO,pursue,1
candidate,CARSON,complex,1
moderator,BAIER,stars,1
candidate,PAUL,go,2
candidate,BUSH,actually,3
candidate,BUSH,homeless,1
moderator,KELLY,seconds,1
candidate,RUBIO,part,1
candidate,KASICH,never,1
moderator,KELLY,effective,1
candidate,RUBIO,something,1
candidate,RUBIO,solved,1
moderator,WALLACE,weeks,1
candidate,CRUZ,day,4
moderator,WALLACE,dollars,1
moderator,BAIER,still,1
candidate,BUSH,counted,1
